area,date,new_cases,new_deaths,IFR,R,AR,N,NPI 1,NPI 2,NPI 3,NPI 4,NPI 5,NPI 6,NPI 7,NPI 8,NPI 9,NPI 10
Area 6,2020-12-26 00:00:00+00:00,1.0,0.0,0.003328874186889525,0.812626638478865,0.21477219707454465,16.477816286177582,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2020-12-27 00:00:00+00:00,3.0,0.0,0.0031772866687973735,0.812626638478865,0.21687925293553545,17.62628413781982,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2020-12-28 00:00:00+00:00,1.0,0.0,0.003027350635994819,0.812626638478865,0.22273990442501734,15.521053874616257,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2020-12-29 00:00:00+00:00,4.0,0.0,0.0035146832368322667,0.812626638478865,0.22627338393167676,16.79404190941418,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2020-12-30 00:00:00+00:00,3.0,0.0,0.003738489976964245,0.812626638478865,0.22846671808231753,18.743227348801426,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2020-12-31 00:00:00+00:00,4.0,0.0,0.0035946256686921795,0.812626638478865,0.23143230402023318,15.050745312918295,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-01 00:00:00+00:00,5.0,0.0,0.0039034375859176088,0.812626638478865,0.22609064460605793,14.171354711032254,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-02 00:00:00+00:00,1.0,0.0,0.003920426197666627,0.812626638478865,0.22572805591874673,14.322374037483932,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-03 00:00:00+00:00,11.0,0.0,0.0039482658873982905,0.812626638478865,0.22058690151196425,14.727286210704222,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-04 00:00:00+00:00,4.0,0.0,0.0038434091941490717,0.812626638478865,0.22408864922937133,13.591861272851727,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-05 00:00:00+00:00,7.0,0.0,0.003874238643856908,0.812626638478865,0.2253691325963741,12.955467371333372,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-06 00:00:00+00:00,0.0,0.0,0.0034419740786782943,0.812626638478865,0.23113197315249528,12.942287304085001,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 6,2021-01-07 00:00:00+00:00,6.0,0.0,0.0036101655742001013,0.812626638478865,0.2301174063156858,12.03498260858256,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Area 7,2020-08-01 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,47.59851687466043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-02 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,50.37669501381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-03 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,53.317026814043075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-04 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,56.42897668276593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-05 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,59.72256143557977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-06 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,63.20838253861047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-07 00:00:00+00:00,0.0,0.0,0.011017478912512223,1.3,0.20349127322512045,66.8976602327561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-08 00:00:00+00:00,0.0,0.0,0.011059901941940136,1.3,0.20259230446582788,66.88338778053526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-09 00:00:00+00:00,0.0,0.0,0.011206603266754423,1.3,0.19462348474817032,80.41111341069032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-10 00:00:00+00:00,0.0,0.0,0.01159074634354468,1.3,0.19379807328448026,82.45511983976508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-11 00:00:00+00:00,0.0,0.0,0.01178223676498794,1.3,0.1887082963101698,83.72279112604114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-12 00:00:00+00:00,0.0,0.0,0.011869110185471354,1.3,0.1808477355524728,91.27597634691931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-13 00:00:00+00:00,0.0,0.0,0.012175412901874913,1.3,0.18350387354008282,96.07174450204216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-14 00:00:00+00:00,0.0,0.0,0.01229197630436557,1.3,0.18987488473323588,105.20515436834528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-15 00:00:00+00:00,1.0,0.0,0.01214709486117311,1.3,0.18754248494251824,110.41338435691262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-16 00:00:00+00:00,0.0,0.0,0.011670173480735836,1.3,0.17981989317663757,114.48893269650982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-17 00:00:00+00:00,3.0,0.0,0.011933643304347805,1.3,0.1768830965165558,125.35235471553548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-18 00:00:00+00:00,13.0,0.0,0.012230630723392645,1.3,0.17288722401964102,131.91681428025038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-19 00:00:00+00:00,11.0,0.0,0.012636794366647676,1.3,0.1654109540022221,139.98693699895654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-20 00:00:00+00:00,13.0,2.0,0.012473659265831093,1.3,0.16237569035643296,148.22668391932604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-21 00:00:00+00:00,1.0,0.0,0.012182686904236885,1.3,0.16130133397725802,156.12660014001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-22 00:00:00+00:00,6.0,0.0,0.012635935223423102,1.3,0.15631704848501177,166.33725197100782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-23 00:00:00+00:00,10.0,1.0,0.012737214258401972,1.3,0.15239004418872254,176.66230945362219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-24 00:00:00+00:00,17.0,4.0,0.013132291446413872,1.3,0.15177130304738778,185.87476973787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-25 00:00:00+00:00,13.0,0.0,0.013449389869554173,1.3,0.14848374269724307,199.81307903632597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-26 00:00:00+00:00,10.0,0.0,0.013194940311779087,1.3,0.1499389901568922,209.44123609136582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-27 00:00:00+00:00,14.0,1.0,0.01287069405456374,1.3,0.14916390580043512,220.974254466623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-28 00:00:00+00:00,24.0,1.0,0.012546754025453646,1.3,0.14688223788985041,236.0390165020382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-29 00:00:00+00:00,6.0,2.0,0.012582396876224101,1.3,0.1414306872116631,251.1616325803213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-30 00:00:00+00:00,39.0,2.0,0.01239216110781,1.3,0.13938131146941568,268.7696521815816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-08-31 00:00:00+00:00,25.0,0.0,0.012030983190679972,1.3,0.13742173478483033,282.31039960900006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-01 00:00:00+00:00,42.0,4.0,0.011619316707489672,1.3,0.1345643583275032,298.43864886293295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-02 00:00:00+00:00,58.0,1.0,0.011607034544524324,1.3,0.14039995309354678,320.1199022799475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-03 00:00:00+00:00,39.0,2.0,0.011717415814144087,1.3,0.1379434247852289,335.7877945677076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-04 00:00:00+00:00,25.0,3.0,0.011907177376884726,1.3,0.14567637458449129,354.6645315882474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-05 00:00:00+00:00,20.0,3.0,0.011860098536038068,1.3,0.1435465570978384,379.0479420906008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-06 00:00:00+00:00,21.0,1.0,0.01198081360850707,1.3,0.14964658668777747,400.5518004741923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-07 00:00:00+00:00,55.0,8.0,0.012106786257124273,1.3,0.14381910128119008,423.335063303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-08 00:00:00+00:00,6.0,1.0,0.011604348037730593,1.3,0.13703419024107064,449.7415531087353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-09 00:00:00+00:00,37.0,2.0,0.011932492169026776,1.3,0.13798135655462704,476.18491309028497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-10 00:00:00+00:00,15.0,5.0,0.011616889945799937,1.3,0.13542029732314148,504.83957753759796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-11 00:00:00+00:00,33.0,3.0,0.01161668801617189,1.3,0.13677167149243333,534.3497334096244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-12 00:00:00+00:00,59.0,5.0,0.011759538669658542,1.3,0.14314916910969216,564.2439776012096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-13 00:00:00+00:00,60.0,1.0,0.011568089337496737,1.3,0.1439209139543,597.4030350221074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-14 00:00:00+00:00,42.0,2.0,0.011683928949250582,1.3,0.1470546763772929,636.2125214136545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-15 00:00:00+00:00,27.0,4.0,0.011453064040445186,1.3,0.1469524497238027,671.1833465587624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-16 00:00:00+00:00,40.0,5.0,0.011594741722177044,1.3,0.14971488235311908,709.5057942577644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-17 00:00:00+00:00,25.0,1.0,0.011566169954154456,1.3,0.1468399327567126,751.2828148584545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-18 00:00:00+00:00,21.0,3.0,0.011561597606151846,1.3,0.14989302829450493,796.8494979537107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-19 00:00:00+00:00,161.0,4.0,0.01177379673806906,1.3,0.15013657176288267,843.3801866699641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-20 00:00:00+00:00,44.0,7.0,0.011561849185426154,1.3,0.14792871784989506,894.6529371141596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-21 00:00:00+00:00,85.0,4.0,0.01192879607189808,1.3,0.14623505462195263,944.6817011440123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-22 00:00:00+00:00,78.0,7.0,0.012096927401906703,1.3,0.14911872571557022,1001.7060126824783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-23 00:00:00+00:00,44.0,3.0,0.012268502844522963,1.3,0.15212738070564863,1059.296182015472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-24 00:00:00+00:00,62.0,2.0,0.012229623521382947,1.3,0.15098138418343363,1120.9823195473411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-25 00:00:00+00:00,170.0,2.0,0.012447659241574281,1.3,0.14569136498280266,1189.1045029492345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Area 7,2020-09-26 00:00:00+00:00,23.0,1.0,0.013059707832973798,0.9700831289131066,0.14971112724480432,940.0940988188902,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-09-27 00:00:00+00:00,177.0,11.0,0.01300341168486055,0.9700831289131066,0.15772052461951602,992.1631581513205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-09-28 00:00:00+00:00,38.0,1.0,0.013121552615592494,0.9700831289131066,0.16122685552180796,1045.585101524407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-09-29 00:00:00+00:00,66.0,7.0,0.01314735054885446,0.9700831289131066,0.16382424729853817,1058.6299624160517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-09-30 00:00:00+00:00,101.0,8.0,0.01315449712507097,0.9700831289131066,0.16681976379422925,1026.7138007391065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-10-01 00:00:00+00:00,132.0,6.0,0.012989570815062697,0.9979207164425482,0.1656208714653496,1025.7502416452335,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-10-02 00:00:00+00:00,203.0,5.0,0.013592133093278745,0.9274753213445168,0.17213465593658678,951.9913596602184,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Area 7,2020-10-03 00:00:00+00:00,93.0,8.0,0.013297161146321691,0.7354752179211514,0.17336955127751688,761.3652186398068,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-04 00:00:00+00:00,238.0,10.0,0.013307359593666775,0.7354752179211514,0.1739896468034032,762.3288221271108,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-05 00:00:00+00:00,49.0,10.0,0.01299120333567123,0.7354752179211514,0.17594734139643478,746.7470771569527,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-06 00:00:00+00:00,69.0,3.0,0.013059534292323179,0.7354752179211514,0.1766127979992668,709.6997489302522,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-07 00:00:00+00:00,71.0,10.0,0.012955562055084132,0.7354752179211514,0.1754889430347958,647.2489555666334,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-08 00:00:00+00:00,272.0,4.0,0.012964404608421387,0.7354752179211514,0.1692580584158035,596.872779705273,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-09 00:00:00+00:00,51.0,2.0,0.012898935133454153,0.7354752179211514,0.16515178793590213,563.0064999590343,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-10 00:00:00+00:00,20.0,8.0,0.01285100511785283,0.7354752179211514,0.16863262020792205,533.3690232053424,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-11 00:00:00+00:00,225.0,2.0,0.012838622630981088,0.7354752179211514,0.1661829798309548,501.7188213125854,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-12 00:00:00+00:00,133.0,10.0,0.012837920806570487,0.7354752179211514,0.15933812573311507,467.37491427185006,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Area 7,2020-10-13 00:00:00+00:00,133.0,9.0,0.013197164420792747,0.5680886214051171,0.151377140591215,338.73163193587163,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-14 00:00:00+00:00,86.0,20.0,0.013560644793413588,0.5680886214051171,0.15922380749365087,318.8473362976127,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-15 00:00:00+00:00,93.0,27.0,0.013775839041992583,0.5680886214051171,0.15877467201455175,299.82562510332593,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-16 00:00:00+00:00,202.0,11.0,0.01356022638252821,0.5680886214051171,0.15500085102086672,270.06198269943485,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-17 00:00:00+00:00,16.0,14.0,0.013668417742713601,0.5680886214051171,0.1537573940440879,236.08959643474853,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-18 00:00:00+00:00,104.0,13.0,0.01364779433896146,0.5680886214051171,0.1595844920800379,207.89273601865744,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-19 00:00:00+00:00,268.0,1.0,0.013471579173970839,0.5680886214051171,0.15684947534268479,182.4927510605609,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-20 00:00:00+00:00,140.0,26.0,0.013799157549550809,0.5680886214051171,0.15115744984380997,163.90099268742452,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-21 00:00:00+00:00,48.0,6.0,0.013907180716059769,0.5680886214051171,0.15265822753388258,147.4388254786163,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-22 00:00:00+00:00,32.0,20.0,0.013759206634455456,0.5680886214051171,0.1576228864640305,131.71779777728884,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-23 00:00:00+00:00,84.0,13.0,0.01358596664287205,0.5680886214051171,0.15349213677256593,117.40970186170972,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-24 00:00:00+00:00,72.0,4.0,0.013560244091603819,0.5680886214051171,0.15074660994874234,102.17410999749815,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-25 00:00:00+00:00,56.0,10.0,0.013796638612660476,0.5680886214051171,0.14967290313741305,91.78945013031365,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-26 00:00:00+00:00,25.0,15.0,0.01368510522905908,0.5680886214051171,0.14474325002797633,81.6397894753013,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-27 00:00:00+00:00,40.0,8.0,0.013942444625003547,0.5680886214051171,0.1433820665860895,77.38401814143319,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-28 00:00:00+00:00,26.0,11.0,0.013937644794900077,0.5680886214051171,0.150570622250061,67.85052131364772,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-29 00:00:00+00:00,39.0,4.0,0.013886628585182118,0.5680886214051171,0.15276955123323405,58.48858048154248,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-30 00:00:00+00:00,41.0,10.0,0.013699182605719304,0.5680886214051171,0.15064710413496352,52.87889179059508,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-10-31 00:00:00+00:00,22.0,6.0,0.013669895410793696,0.5680886214051171,0.16000736903823276,49.805075739271835,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-01 00:00:00+00:00,50.0,11.0,0.01358467455404105,0.5680886214051171,0.16051232655496311,42.920258697400136,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-02 00:00:00+00:00,2.0,4.0,0.013593524618726878,0.5680886214051171,0.16132002938176007,39.407329003878424,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-03 00:00:00+00:00,16.0,8.0,0.012973434910325179,0.5680886214051171,0.15709497567460795,33.125598420992006,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-04 00:00:00+00:00,38.0,5.0,0.013240153740571798,0.5680886214051171,0.16805983511704195,31.227610321616105,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-05 00:00:00+00:00,30.0,0.0,0.013044562977827766,0.5680886214051171,0.16237273948466976,29.928392762498575,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-06 00:00:00+00:00,23.0,3.0,0.013227197996268387,0.5680886214051171,0.16183504670054485,24.412589530552676,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-07 00:00:00+00:00,17.0,0.0,0.013592142029819211,0.5680886214051171,0.16839559897124237,21.34169235647609,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-08 00:00:00+00:00,6.0,2.0,0.01350465384394485,0.5680886214051171,0.16700135901041951,22.084996418762724,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-09 00:00:00+00:00,3.0,7.0,0.0136046150922564,0.5680886214051171,0.16615205749239248,21.65968993985925,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-10 00:00:00+00:00,12.0,6.0,0.013710218405975036,0.5680886214051171,0.16706755878164875,15.921519311898418,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-11 00:00:00+00:00,2.0,4.0,0.013916488357484862,0.5680886214051171,0.1697380934485541,15.259997743247169,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-12 00:00:00+00:00,16.0,2.0,0.01381324523064678,0.5680886214051171,0.1716463459077724,13.986135806214442,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-13 00:00:00+00:00,6.0,6.0,0.0135622243141368,0.5680886214051171,0.17135416026685502,13.687810713982891,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-14 00:00:00+00:00,12.0,2.0,0.013096407640911661,0.5680886214051171,0.16598115953647813,13.890991180128795,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-15 00:00:00+00:00,2.0,3.0,0.013220159444198907,0.5680886214051171,0.16830265693148921,10.430433233137627,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-16 00:00:00+00:00,8.0,0.0,0.01339365197126401,0.5680886214051171,0.16690957189634997,9.048763908183286,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-17 00:00:00+00:00,7.0,0.0,0.013585676367417162,0.5680886214051171,0.17444591830553693,10.28282430218227,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-18 00:00:00+00:00,4.0,1.0,0.013148232293048333,0.5680886214051171,0.17197033271795292,8.783726170697673,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-19 00:00:00+00:00,0.0,0.0,0.013237351627947216,0.5680886214051171,0.16550831578421296,7.975041595871547,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-20 00:00:00+00:00,0.0,0.0,0.013220333298269112,0.5680886214051171,0.1556890306601594,9.162450554239635,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-21 00:00:00+00:00,8.0,2.0,0.013003966883454164,0.5680886214051171,0.1582510447716645,6.966333536346914,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-22 00:00:00+00:00,6.0,0.0,0.012921321835326228,0.5680886214051171,0.1634175909583872,6.110757379657301,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-23 00:00:00+00:00,4.0,0.0,0.012885669944375866,0.5680886214051171,0.15933515534495304,8.907984762185787,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-24 00:00:00+00:00,8.0,1.0,0.01300003877590979,0.5680886214051171,0.16426066774764694,7.2476904305874355,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-25 00:00:00+00:00,5.0,2.0,0.012418839465306294,0.5680886214051171,0.16001104450052808,6.0113904618930265,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-26 00:00:00+00:00,4.0,0.0,0.012746574664879067,0.5680886214051171,0.15483809899377085,5.472083862909024,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-27 00:00:00+00:00,4.0,1.0,0.012692769681836372,0.5680886214051171,0.1479414322177593,4.72708526906371,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-28 00:00:00+00:00,1.0,1.0,0.013257631235054822,0.5680886214051171,0.15653825696039242,4.475219636063461,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-29 00:00:00+00:00,3.0,2.0,0.01298839922224289,0.5680886214051171,0.15901711536929586,4.029264510446005,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Area 7,2020-11-30 00:00:00+00:00,0.0,0.0,0.012705663517433765,0.5680886214051171,0.16179622442477065,3.6549835380806175,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
